,Unnamed: 0,right_ascension_angle,declination_angle,ultraviolet_filter,green_filter,red_filter,near_infrared_filter,infrared_filter,run_ID,cam_col,field_ID,spec_obj_ID,redshift,plate,MJD,fiber_ID,class
33936,33936,158.646750190819,23.32499517705,17.43314,16.17868,15.58149,15.41744,15.34443,5140.0,5.0,52.0,3.659248721318748e+18,5.796153e-05,3250.0,54883.0,269.0,2
81251,81251,3.84434661394208,-2.86773008844394,23.13653,21.68015,20.59167,19.63404,19.26414,7907.0,3.0,97.0,4.915783814637443e+18,0.6681975,4366.0,55536.0,381.0,0
62738,62738,114.076299109206,23.2679093227731,24.00352,24.68434,21.62947,20.24837,19.58998,2830.0,4.0,18.0,1.2479532158309128e+19,0.7052512,11084.0,58427.0,209.0,0
3219,3219,336.32079264623,1.18848815020248,18.59496,17.35547,16.86877,16.68623,16.60369,7712.0,1.0,171.0,1.2803060238437847e+18,-0.0001342773,1137.0,52971.0,574.0,2
19748,19748,328.729604836671,45.8500918387048,18.00494,16.56344,15.96255,15.71056,15.56314,6182.0,3.0,161.0,2.8778983604114166e+18,-1.487827e-05,2556.0,54000.0,357.0,2
70711,70711,148.421106067941,30.5335976432833,24.27781,22.9551,20.9838,19.77707,19.25202,4518.0,1.0,136.0,6.531608523918563e+18,0.6954516,5801.0,56328.0,957.0,0
91568,91568,120.644576828853,5.68833899775012,24.08917,22.80181,21.05698,19.86584,19.30967,4380.0,1.0,35.0,5.452779801520921e+18,0.6007876,4843.0,55860.0,169.0,0
40576,40576,12.6682561369352,4.08371943143949,23.88441,21.87653,20.76208,19.81413,19.52826,7718.0,1.0,73.0,4.849392003933559e+18,0.6164814,4307.0,55531.0,513.0,1
1208,1208,342.825629994388,10.9837231470053,19.69566,17.69628,16.66108,16.17002,15.79241,7773.0,2.0,198.0,5.687049726333311e+18,0.0784924,5051.0,56214.0,470.0,0
29812,29812,161.08775635957,31.831700682261,18.95197,17.5861,16.85946,16.48802,16.21666,4576.0,2.0,313.0,2.2733327069494904e+18,0.13912,2019.0,53430.0,512.0,0
34693,34693,154.022774941648,46.7828036252612,20.10411,20.06828,20.04536,19.72015,19.60906,2964.0,6.0,184.0,7.500968487017534e+18,1.858335,6662.0,56364.0,812.0,1
88231,88231,32.8975130846179,-4.67591021176952,25.33647,22.55941,20.65665,19.58152,19.26299,7881.0,3.0,241.0,4.942814215406901e+18,0.5859566,4390.0,55948.0,413.0,0
4432,4432,332.746112656807,26.9340331840436,21.75769,19.75027,18.27261,17.69542,17.29683,8116.0,6.0,69.0,6.708317357880924e+18,0.2725058,5958.0,56213.0,748.0,1
62414,62414,39.0334928606345,-0.613524987423042,19.93145,19.0441,18.61983,18.30057,18.29687,2700.0,2.0,126.0,1.7552851564715315e+18,0.1339401,1559.0,53271.0,26.0,0
13257,13257,129.016805850044,52.6826667904312,26.07828,23.37655,21.12436,20.2078,19.48688,1402.0,2.0,159.0,8.21132694704281e+18,0.5031916,7293.0,56741.0,505.0,0
92164,92164,190.911959864149,57.2109646963171,22.42529,21.02328,19.59504,18.81096,18.35108,3705.0,3.0,16.0,7.692387140261664e+18,0.3394629,6832.0,56426.0,869.0,0
21434,21434,200.910416506617,32.7775527970302,21.26794,21.11407,20.8402,20.67666,20.9621,4576.0,1.0,537.0,1.15484753342961e+19,1.018781,10257.0,58526.0,436.0,1
53631,53631,190.854771072541,37.8536785975871,20.82805,18.9239,17.66731,17.13765,16.79406,4470.0,5.0,47.0,2.251832307914664e+18,0.1892195,2000.0,53495.0,118.0,0
20116,20116,119.661507698177,45.8570637847086,23.38517,22.25389,20.53048,19.67566,19.05443,1402.0,4.0,98.0,4.144499492581039e+18,0.4911679,3681.0,55243.0,225.0,0
78013,78013,180.021169180304,64.1461892648197,23.46449,22.31649,20.83702,19.02298,17.92677,2078.0,2.0,88.0,6.733038511886438e+17,-9.363577e-06,598.0,52316.0,57.0,2
48190,48190,208.138480161093,44.933256628143,23.99997,23.20704,21.17305,20.05307,19.59012,3716.0,3.0,146.0,7.462470186916141e+18,0.6291541,6628.0,56366.0,20.0,0
38473,38473,182.423438764841,65.3078795178616,23.16851,22.42211,20.78565,19.70628,19.13405,1302.0,4.0,369.0,7.853244596826166e+18,0.6527029,6975.0,56720.0,337.0,0
67984,67984,250.73073503603,34.5486230294254,21.07696,20.86969,20.82227,20.65019,20.83882,3225.0,2.0,276.0,1.2284727007422732e+19,1.928201,10911.0,58256.0,120.0,1
25367,25367,159.713829828885,27.5840356310471,24.01276,23.09876,22.64828,22.2832,22.26548,5061.0,4.0,301.0,1.1788307950728405e+19,1.271703,10470.0,58130.0,494.0,1
99243,99243,234.863240042912,39.2843094134,20.36861,20.07692,20.00137,20.03587,19.78382,3918.0,2.0,248.0,9.58931575250435e+18,0.8537215,8517.0,57899.0,95.0,1
52975,52975,199.424192549927,29.3128685669078,26.09318,22.31209,20.48689,19.49368,19.10217,4649.0,4.0,110.0,7.302832367919715e+18,0.5283815,6486.0,56328.0,893.0,0
64198,64198,199.285077456603,37.2222231566118,24.07653,24.5313,22.20202,20.91794,19.91557,4470.0,5.0,92.0,9.988120158395455e+18,0.7103249,8871.0,57519.0,953.0,0
53949,53949,184.382817826303,36.2046107649499,19.36138,18.04756,17.62873,17.33352,17.15916,4552.0,6.0,97.0,2.2552622335483187e+18,0.05552527,2003.0,53442.0,308.0,0
35103,35103,209.918267263832,31.3646935106283,23.50529,22.47143,20.79532,19.55136,18.94061,4570.0,1.0,23.0,4.348357745017378e+18,0.7338887,3862.0,55276.0,481.0,0
64224,64224,211.641680793207,46.6880521155365,23.55845,21.83681,20.38724,20.10495,19.92285,2964.0,3.0,441.0,1.448014253423356e+18,3.620835,1286.0,52725.0,389.0,1
98459,98459,223.266027527687,49.0580861687009,22.64553,21.28069,19.34694,18.71249,18.28878,3180.0,5.0,110.0,7.579821612771596e+18,0.3675684,6732.0,56370.0,958.0,0
14814,14814,253.965724741277,12.589674529167,20.36761,18.9537,18.3004,18.00045,17.84059,5378.0,5.0,45.0,3.1718247670701363e+18,-0.0001997738,2817.0,54627.0,599.0,2
86814,86814,144.095724685699,8.78015981303986,21.32277,20.66847,20.73866,20.67143,20.48422,3478.0,6.0,186.0,5.983244960321e+18,-0.0001837941,5314.0,55952.0,774.0,2
72580,72580,130.452252444877,31.4506118950476,22.4049,20.74031,19.00151,18.42937,18.13937,3606.0,6.0,50.0,5.837949446948936e+18,0.334819,5185.0,55978.0,576.0,0
48353,48353,229.364646308492,22.049888040822,21.13834,18.74094,17.54164,17.02287,16.62157,4649.0,3.0,296.0,2.4297508934537974e+18,0.1657984,2158.0,54209.0,214.0,0
75908,75908,132.877641796779,49.3302364937117,19.24841,18.1059,17.63268,17.31837,17.18821,2074.0,3.0,99.0,6.204560942584566e+17,0.05128325,551.0,51993.0,310.0,0
59516,59516,337.864972665172,19.5527478238206,23.30754,24.17867,21.26785,20.21404,19.53742,8108.0,2.0,102.0,8.531203470270945e+18,0.6240093,7577.0,56944.0,945.0,0
43305,43305,121.344744699435,13.435314085033,23.37038,20.79856,19.07064,18.47847,18.15734,5061.0,2.0,44.0,5.072378735690537e+18,0.3148142,4505.0,55603.0,726.0,0
53826,53826,166.207018866711,22.223681614038,20.32183,18.40746,17.10051,16.58913,16.26822,5183.0,5.0,233.0,2.8013940689726607e+18,0.185135,2488.0,54149.0,564.0,0
33309,33309,137.133274726527,4.85138701644144,20.58804,18.97477,17.83197,17.28341,16.93491,3015.0,3.0,154.0,1.3432703764901663e+18,0.1708542,1193.0,52652.0,261.0,1
29954,29954,203.247030775031,46.1199116034776,25.57589,24.61672,21.39768,19.88501,19.16427,3699.0,4.0,105.0,7.597673558454852e+18,0.7035367,6748.0,56371.0,367.0,0
65909,65909,3.44883330708569,27.6661531737329,20.70369,18.94818,17.56664,16.98077,16.66821,8103.0,4.0,116.0,7.066353529196403e+18,0.2455981,6276.0,56269.0,748.0,0
71433,71433,180.702985685111,3.14023614355567,23.11654,22.05202,20.34511,19.54681,19.13099,1458.0,5.0,373.0,5.344704402090646e+18,0.524113,4747.0,55652.0,209.0,0
95538,95538,18.9823244143056,0.365054058067914,21.42123,19.86673,19.20856,18.86194,18.68801,4858.0,4.0,481.0,1.2172512236321116e+18,0.04438008,1081.0,52531.0,558.0,0
57574,57574,155.782031560015,-3.01873846462427,25.66188,22.26132,20.73462,19.71211,19.42909,1241.0,2.0,116.0,4.2447469153367055e+18,0.5717269,3770.0,55234.0,379.0,0
40064,40064,356.148026042554,17.767928106517,21.69797,21.78604,21.25085,21.64288,21.95169,7912.0,5.0,132.0,8.555830057016514e+18,0.01388439,7599.0,56955.0,424.0,0
79162,79162,248.5963887441,51.5682063307821,22.75451,23.31225,21.27661,20.19281,19.30175,4011.0,5.0,102.0,9.072726695073832e+18,0.8093434,8058.0,57196.0,819.0,0
61254,61254,244.690204103034,51.7141658560419,21.45805,19.61133,19.03565,18.82616,18.70053,1412.0,5.0,385.0,9.077078304918624e+18,-0.0004445429,8062.0,58251.0,266.0,2
8518,8518,163.501699099564,3.80034475750573,18.48424,18.12568,17.98186,17.86123,17.6602,2126.0,1.0,296.0,5.375084733117258e+18,2.101644,4774.0,55659.0,140.0,1
98908,98908,160.509403191181,14.6570721677833,19.3626,18.48267,18.23054,18.13988,18.1446,3631.0,6.0,294.0,1.969292451877251e+18,0.0005378686,1749.0,53357.0,340.0,2
61158,61158,33.7558823953994,-0.587319895956777,20.41576,18.43594,17.48597,17.00811,16.654,2700.0,2.0,91.0,4.560288002794066e+17,0.0994143,405.0,51816.0,143.0,0
21546,21546,115.800216777674,50.5795826570696,22.13543,21.89829,20.45303,19.68145,19.17342,4294.0,6.0,72.0,4.12997164938588e+18,0.4793506,3668.0,55478.0,621.0,0
61967,61967,222.063337991314,63.5572063996863,24.69939,22.14891,20.6228,18.74601,17.73735,1412.0,5.0,273.0,3.3181859809465733e+18,-2.487957e-05,2947.0,54533.0,578.0,2
10905,10905,348.984130107012,0.834600801068901,22.53753,21.42036,20.17367,19.29799,18.86738,4188.0,5.0,36.0,4.74019015687067e+18,0.5588517,4210.0,55444.0,551.0,0
81097,81097,201.460431858701,41.1495303648601,19.56263,18.62292,18.31267,18.23349,18.31154,3893.0,3.0,257.0,3.792194246837117e+18,0.0002459856,3368.0,54954.0,594.0,2
31993,31993,237.892670986832,33.5978489104216,24.74019,22.25145,20.59569,19.62623,19.22245,3926.0,4.0,78.0,5.591397428974868e+18,0.5249264,4966.0,55712.0,649.0,0
44160,44160,52.4397936878187,0.214451367690213,21.73733,20.16138,18.65638,18.0414,17.66562,4849.0,4.0,805.0,9.12083422975912e+17,0.3168521,810.0,52672.0,380.0,0
29098,29098,118.653368091011,17.6120370640511,21.67815,19.16723,17.71292,16.7719,16.24632,4517.0,4.0,45.0,2.1630110068575048e+18,3.638768e-05,1921.0,53317.0,572.0,2
30796,30796,178.546633263204,39.4098747238381,20.21655,19.8618,19.62972,19.60722,19.60508,3900.0,3.0,341.0,2.2180245225550907e+18,1.185392,1970.0,53386.0,6.0,1
94101,94101,157.308973102339,63.5262211892065,23.87135,22.26039,20.48302,19.58126,18.93687,1302.0,6.0,296.0,7.990674753315952e+18,0.4762141,7097.0,56667.0,593.0,0
3614,3614,123.86398962396,32.2116035169446,22.93749,22.65824,21.18681,20.10464,19.75289,2830.0,4.0,101.0,4.231167401541261e+18,0.6075962,3758.0,55506.0,129.0,0
98678,98678,240.102654791823,35.4968057658274,25.06685,22.1346,20.5412,19.33157,18.42619,3918.0,1.0,286.0,5.594662984029067e+18,-5.68942e-05,4969.0,56041.0,241.0,2
4852,4852,178.992465590705,57.8427444979429,18.12821,18.09136,17.81938,17.69071,17.66212,3697.0,5.0,68.0,7.983985049543661e+18,1.191408,7091.0,56658.0,832.0,1
77884,77884,143.781271696453,19.3144730412935,21.56804,19.54348,19.13131,18.97357,19.01786,5138.0,3.0,26.0,6.492136330017136e+18,3.102066,5766.0,56248.0,718.0,1
13858,13858,6.18904998210155,13.8156385937355,17.07121,15.92908,15.54996,15.40854,15.35543,2566.0,1.0,348.0,8.478249324265082e+17,-2.461116e-05,753.0,52233.0,81.0,2
39822,39822,157.096785317563,47.8359781664654,23.96663,23.56894,21.27825,20.28014,19.54161,2830.0,1.0,298.0,8.311461124446115e+18,0.7201133,7382.0,56991.0,247.0,0
99020,99020,142.967381039479,47.8773400539746,20.44574,20.1185,19.98386,19.63914,19.76914,2831.0,1.0,33.0,9.391063891569807e+17,1.59056,834.0,52316.0,385.0,1
94696,94696,186.592752504803,36.6471156386234,19.40418,17.36577,16.27406,15.83967,15.49152,4504.0,1.0,180.0,2.2553155598622656e+18,0.1351089,2003.0,53442.0,502.0,0
69267,69267,152.437757629689,2.08097142185394,19.85365,18.28565,17.61372,17.35351,17.17774,1907.0,3.0,199.0,3.667071196878447e+18,0.0001427874,3257.0,54888.0,55.0,2
98280,98280,248.275706911734,32.9095923688567,23.5264,22.55483,20.3926,19.47719,19.02907,3177.0,4.0,270.0,5.857094415705987e+18,0.4903707,5202.0,55824.0,593.0,0
98744,98744,324.808729205441,-0.673410332997103,22.40857,22.47451,21.82424,21.22212,20.46675,4187.0,2.0,114.0,1.0387761851534694e+19,0.8949214,9226.0,57684.0,761.0,0
59464,59464,131.983640930047,48.1881659531879,21.36622,19.03479,17.75554,17.24922,16.93827,2074.0,2.0,91.0,6.194195291009454e+17,0.1931124,550.0,51959.0,635.0,0
81359,81359,351.600699710473,18.979573760915,25.15084,22.98952,21.73242,20.69293,19.69663,8096.0,2.0,175.0,8.561430144480467e+18,0.8193704,7604.0,56947.0,317.0,0
98655,98655,1.85171508811916,-0.265611113442995,19.59339,18.5079,17.97114,17.63922,17.42287,4263.0,3.0,128.0,7.724119085767987e+17,0.1045401,686.0,52519.0,162.0,0
65907,65907,315.536399193335,10.6351024288105,22.64767,20.74798,18.84416,18.22491,17.90056,1738.0,5.0,79.0,8.186180548658729e+17,0.3412798,727.0,52207.0,323.0,0
91402,91402,341.581705288737,27.737325777737,24.18913,21.50008,20.66392,20.39125,20.35133,8162.0,3.0,138.0,7.086506481395456e+18,-0.0003159265,6294.0,56482.0,336.0,2
23887,23887,3.09433647145235,-9.64315661714022,19.73824,18.70462,18.29481,18.12341,18.04528,1740.0,4.0,42.0,8.070461638514595e+18,-0.001141752,7168.0,56625.0,40.0,2
25858,25858,217.249818132981,61.8421262984357,19.73951,18.32839,17.6238,17.22239,17.00659,2078.0,5.0,200.0,6.835268362982134e+17,0.1086281,607.0,52368.0,384.0,0
62758,62758,2.1869057171243,-10.1679068571067,25.91587,22.48261,20.87931,19.99211,19.60293,1740.0,3.0,36.0,8.07049269971808e+18,0.4952094,7168.0,56625.0,153.0,0
91260,91260,344.487735583764,0.912031580382326,18.95823,17.20467,16.19122,15.70913,15.3486,4192.0,6.0,252.0,4.2793407876382106e+17,0.09197657,380.0,51792.0,335.0,0
49208,49208,247.088674911253,14.6580452449159,23.91311,22.52944,20.71216,19.62163,19.14595,4649.0,3.0,418.0,4.566699315175905e+18,0.5225181,4056.0,55357.0,179.0,0
30960,30960,330.371327443039,2.76175951282568,20.72185,20.55906,20.30706,20.33756,20.29546,7712.0,5.0,132.0,1.2763306763622832e+19,1.17634,11336.0,58429.0,383.0,1
23197,23197,197.906190944018,67.2387000175668,21.49701,19.58392,18.17974,17.59955,17.23075,1412.0,4.0,202.0,7.840772012268345e+18,0.2639486,6964.0,56748.0,18.0,0
27117,27117,248.498818325666,40.0293562534291,23.2513,21.73799,20.54173,19.42926,18.94846,2328.0,3.0,52.0,6.798313756940327e+18,0.616096,6038.0,56090.0,473.0,0
35772,35772,126.73466643765,18.4677450287227,24.67971,23.16926,21.49022,20.125,19.76101,5045.0,3.0,104.0,5.05431183452775e+18,0.6873474,4489.0,55545.0,535.0,0
66390,66390,150.522452326896,18.7969201581885,25.25057,22.00918,20.26311,19.39199,18.83185,5183.0,3.0,133.0,6.622640385100634e+18,0.5027546,5882.0,56029.0,353.0,0
58364,58364,196.394516042863,-1.73783803802931,23.45226,22.95258,21.5536,20.44275,19.81812,1140.0,5.0,290.0,4.561054422143359e+18,0.643751,4051.0,55337.0,123.0,0
83286,83286,29.1697001914263,-0.793235438999303,21.15016,20.22638,19.83754,19.67552,19.33088,4263.0,2.0,310.0,4.765977278038694e+18,0.754992,4233.0,55449.0,156.0,1
32792,32792,233.858905138981,44.4398505333311,19.96386,19.25464,18.7852,18.41932,18.36564,3187.0,1.0,58.0,1.184602049388505e+18,0.2116711,1052.0,52466.0,565.0,0
93296,93296,358.268092473853,4.62683803198996,23.08153,22.09673,20.46598,19.60631,18.9737,7727.0,3.0,55.0,4.817984728778168e+18,0.4433309,4279.0,55508.0,942.0,0
57429,57429,46.5017459618029,1.04867234474664,23.2058,20.97005,19.71408,19.23162,18.95783,4849.0,6.0,765.0,1.703641652956e+18,-5.525164e-05,1513.0,53741.0,564.0,2
27548,27548,242.805258091137,44.1853032680861,25.04152,23.738,21.19242,19.80003,19.17563,3226.0,6.0,63.0,6.793734291228744e+18,0.6775166,6034.0,56103.0,197.0,0
68990,68990,209.378737231096,13.4482776263554,25.0128,22.13107,20.40696,19.23977,18.75766,3971.0,3.0,72.0,6.134081189122955e+18,0.6455005,5448.0,56013.0,649.0,0
19801,19801,209.513193681202,57.4307820180073,25.99547,23.90529,22.77628,20.77697,19.86346,3225.0,3.0,37.0,9.231264730819353e+18,1.027866,8199.0,57428.0,41.0,1
99585,99585,164.469204357178,1.86771247920507,18.34222,16.54451,15.6778,15.27502,14.93923,1992.0,2.0,97.0,5.720424045221253e+17,0.03839327,508.0,52366.0,310.0,0
84740,84740,18.4709132522092,16.0680634903427,19.94424,17.86697,16.73846,16.21775,15.77445,4800.0,2.0,28.0,5.786122315227224e+18,0.1200993,5139.0,55866.0,446.0,0
41017,41017,236.27343937678,2.2783737476582,23.43565,21.61091,19.57008,18.81848,18.37688,1458.0,5.0,744.0,4.5657270720525993e+18,0.4244058,4055.0,55359.0,738.0,0
8342,8342,115.164061342636,41.2349672587087,20.79845,18.15788,16.83318,16.25155,15.91231,6573.0,4.0,212.0,3.5590326327486464e+18,-3.443711e-05,3161.0,54779.0,229.0,2
35131,35131,195.189604430785,35.2186260236985,21.91,21.11707,19.5003,18.62164,18.10338,4552.0,5.0,156.0,4.474584979159144e+18,0.4941598,3974.0,55320.0,941.0,0
38517,38517,211.279107177418,12.5178620573111,23.42627,22.9049,21.29734,19.93126,19.42877,3996.0,1.0,49.0,6.139659011409336e+18,0.6931171,5453.0,56001.0,461.0,0
41189,41189,240.985285700431,44.6587008742315,20.39269,20.18023,20.05136,19.64716,19.77504,3225.0,4.0,192.0,9.600768815341525e+18,1.785685,8527.0,57897.0,801.0,1
93773,93773,237.799824612852,26.4088498864142,24.35075,22.84181,21.57011,20.43082,20.00346,4002.0,2.0,196.0,4.443010309431777e+18,0.7275462,3946.0,55659.0,761.0,0
77476,77476,151.379210551833,39.5146502461446,20.68084,20.31975,20.1975,20.0332,19.96854,3562.0,3.0,31.0,9.936274060836362e+18,1.767992,8825.0,57451.0,754.0,1
41574,41574,199.462698320418,59.0323219225722,24.43792,23.89273,21.82956,20.49741,19.7744,2989.0,3.0,91.0,9.23263418506755e+18,0.7917736,8200.0,58174.0,927.0,0
79086,79086,252.272363037766,31.840489569189,23.69438,22.89802,20.94688,19.70083,19.14942,3705.0,4.0,339.0,5.848142196025612e+18,0.6516151,5194.0,56062.0,793.0,0
8910,8910,221.014470625171,46.2973487243915,21.14839,21.08203,20.66164,20.71033,21.09148,3918.0,3.0,166.0,9.56003740022868e+18,1.20229,8491.0,57488.0,77.0,1
34342,34342,239.781097957107,31.7444723311133,18.87248,18.0566,17.66285,17.27645,17.22584,3926.0,3.0,94.0,1.581986998183291e+18,0.119548,1405.0,52826.0,355.0,0
44755,44755,196.929086741318,33.5951314762094,21.95149,21.61895,21.56238,21.20089,21.17294,4576.0,2.0,514.0,1.154402093715976e+19,0.8910108,10253.0,58487.0,615.0,0
79541,79541,6.49751254618013,29.3350607900421,22.4377,20.21442,18.34118,17.64734,17.26557,8116.0,2.0,268.0,7.064058853143632e+18,0.4057694,6274.0,56550.0,592.0,0
6874,6874,44.6877567192638,-2.88079398748948,24.63464,21.13138,20.40992,19.98165,20.89246,7881.0,6.0,320.0,4.887538735342967e+18,-0.0001232311,4341.0,55538.0,26.0,2
1947,1947,24.4400597581728,-1.07739714929071,22.23139,21.79627,20.45937,19.79658,19.53149,4263.0,1.0,279.0,4.762581436946733e+18,0.4185868,4230.0,55483.0,90.0,0
70153,70153,201.152745318862,46.974179651195,20.93605,19.87437,19.52959,19.42636,19.46921,3699.0,5.0,94.0,8.340925833507265e+18,0.000385097,7408.0,56780.0,943.0,2
43987,43987,170.52492827999,49.4181338701633,18.2472,16.80879,16.00903,15.59248,15.28286,2964.0,4.0,259.0,1.086642709709482e+18,0.1070424,965.0,52438.0,543.0,0
78266,78266,33.2225230989877,32.1579865750255,24.40865,22.81953,21.7089,20.51027,19.98721,7781.0,5.0,139.0,7.437906826132478e+18,0.5942557,6606.0,56596.0,771.0,0
84967,84967,2.58497293504894,21.3646989992995,27.24707,22.39588,20.91919,20.06315,19.67348,8108.0,1.0,257.0,6.948164001374427e+18,0.497069,6171.0,56311.0,857.0,0
98545,98545,208.954931794189,53.2469288974892,18.87197,17.81422,17.29347,16.99231,16.877,3180.0,5.0,44.0,1.1744670260647956e+18,0.07472433,1043.0,52465.0,558.0,0
3493,3493,241.847352248364,44.5372017666413,21.6887,21.56305,21.2904,20.92466,20.95391,3225.0,5.0,195.0,9.600809222393844e+18,1.52268,8527.0,57897.0,948.0,1
76391,76391,157.918626033581,27.2247314905888,24.49246,24.51038,21.36308,20.63378,20.79944,5061.0,4.0,290.0,1.1773729801118175e+19,0.3625864,10457.0,58141.0,707.0,0
99380,99380,140.273773968161,18.8421211275193,22.36773,22.45558,21.99325,21.38245,20.98677,5137.0,5.0,183.0,1.0757060321577556e+19,0.7143015,9554.0,57807.0,773.0,0
78718,78718,218.318700469809,14.0693186500741,23.57965,21.86531,20.57392,19.74899,19.27906,5326.0,2.0,122.0,6.154225891746798e+18,0.5687904,5466.0,56033.0,207.0,0
97668,97668,182.069656399518,47.0103204688865,25.28455,22.25866,20.41856,19.23941,18.73879,3716.0,2.0,25.0,7.477319366612375e+18,0.5473121,6641.0,56383.0,793.0,0
41828,41828,323.376601594364,-1.5619988246847,20.53243,20.21792,20.2356,20.12453,19.91964,7778.0,4.0,72.0,1.0335820647511644e+19,2.095549,9180.0,57693.0,216.0,1
96577,96577,40.2560282929068,-0.562308907398289,23.66734,23.3949,22.46502,22.80516,23.43717,2700.0,2.0,134.0,8.259640860930759e+18,0.5960693,7336.0,56656.0,142.0,1
25382,25382,253.748069627839,40.0823409657796,21.21156,20.85135,20.7083,20.61753,20.09781,2335.0,6.0,41.0,9.603967846419028e+18,0.3772511,8530.0,58016.0,151.0,0
94249,94249,144.211885018191,29.1629242556067,20.65901,20.95471,20.37802,20.45034,20.48975,4518.0,1.0,110.0,1.2775761206893107e+19,1.273021,11347.0,58440.0,636.0,1
26061,26061,58.1330264994353,0.701996212284507,25.55571,21.61777,19.88529,19.20674,18.81276,4849.0,5.0,843.0,1.8387633732069888e+18,0.3175491,1633.0,52998.0,614.0,0
